id_empleado,nombre,apellido,género,provincia,ciudad,fecha_contratacion,departamento,puesto_trabajo,nivel_educacion,salario,calificacion_desempeno,horas_extra,fecha_nacimiento,fecha_terminacion
00-99936616,Julián,Sanchez,Hombre,Rivas,Rivas,2019-12-10,Operaciones,Analista de Operaciones,Licenciatura,95582,Satisfactorio,Sí,1975-11-24,
00-66468105,Aníbal,Varela,Hombre,Managua,Tipitapa,2022-02-27,Operaciones,Especialista en Inventario,Secundaria,58257,Bueno,Sí,1986-01-30,
00-56251543,Jacobo,Álamo,Hombre,Matagalpa,Matiguás,2017-05-30,Ventas,Consultor de Ventas,Doctorado,83982,Bueno,Sí,1993-07-26,
00-66115154,Leocadio,Rosales,Hombre,Managua,Tipitapa,2016-03-09,Atención al Cliente,Técnico de Mesa de Ayuda,Licenciatura,79783,Bueno,No,1993-01-21,
00-87242120,Lidia,Agustí,Hombre,Estelí,Condega,2017-03-03,Operaciones,Analista de Operaciones,Maestría,83366,Satisfactorio,No,1983-11-13,
00-96973489,Flavio,Flores,Hombre,Managua,Managua,2018-09-28,TI,Especialista de Soporte TI,Secundaria,67022,Bueno,No,1984-05-06,
00-64597014,Amparo,Colomer,Hombre,Rivas,San Jorge,2022-11-12,TI,Desarrollador de Software,Maestría,84710,Satisfactorio,No,1970-08-17,
00-18036166,Plinio,Mulet,Hombre,León,El Sauce,2017-01-01,Atención al Cliente,Especialista de Soporte,Secundaria,67409,Bueno,No,1977-08-13,
00-25284337,Horacio,Gibert,Mujer,Managua,Tipitapa,2019-01-01,TI,Desarrollador de Software,Licenciatura,78653,Bueno,No,1993-01-18,
00-69297263,Alfonso,Alfaro,Hombre,Managua,Managua,2015-07-19,RRHH,Reclutador,Licenciatura,80165,Satisfactorio,No,1989-06-27,
00-74132366,Renato,Ibarra,Hombre,Managua,Managua,2021-10-16,Atención al Cliente,Técnico de Mesa de Ayuda,Licenciatura,84844,Excelente,No,1973-11-27,
00-43027552,Mar,Quintana,Hombre,Rivas,Rivas,2017-06-15,Ventas,Representante de Ventas,Licenciatura,72227,Satisfactorio,Sí,1988-11-02,
00-75269328,Dorita,Cantero,Mujer,Managua,Ciudad Sandino,2016-08-11,TI,Desarrollador de Software,Licenciatura,75386,Bueno,Sí,1984-12-28,
00-30845672,Abraham,Villalonga,Mujer,Managua,Tipitapa,2016-07-09,Operaciones,Especialista en Inventario,Licenciatura,54988,Bueno,No,1990-08-21,
00-95330116,María Jesús,Bosch,Mujer,Chinandega,Corinto,2020-02-14,Operaciones,Especialista en Inventario,Secundaria,53094,Satisfactorio,No,1994-09-26,
00-78803866,Diego,Ramis,Mujer,Managua,Ciudad Sandino,2018-10-18,Marketing,Creador de Contenido,Licenciatura,57612,Bueno,No,1978-05-01,
00-21245841,Alonso,Bru,Mujer,Managua,Ciudad Sandino,2016-05-20,TI,Administrador de Sistemas,Maestría,97164,Excelente,No,1991-07-19,
00-51818089,Marisa,Cornejo,Hombre,Managua,Tipitapa,2017-10-26,Operaciones,Coordinador de Logística,Licenciatura,61075,Satisfactorio,No,2002-12-12,
00-42862031,Emilio,Urrutia,Hombre,Managua,Managua,2019-03-15,RRHH,Asistente de RRHH,Secundaria,60417,Satisfactorio,Sí,1985-05-20,
00-42971677,Yago,Segura,Hombre,Managua,Tipitapa,2020-09-27,Finanzas,Analista Financiero,Licenciatura,76522,Bueno,No,1962-12-17,
00-29931688,Esmeralda,Arribas,Hombre,Rivas,San Juan del Sur,2023-05-22,Operaciones,Analista de Operaciones,Licenciatura,92057,Satisfactorio,No,2001-11-05,
00-19817970,Camila,Navarro,Hombre,Estelí,Estelí,2017-04-20,Atención al Cliente,Especialista de Soporte,Secundaria,64007,Satisfactorio,Sí,1988-06-08,
00-56248692,Purificación,Blanca,Hombre,Managua,Ciudad Sandino,2020-12-10,Operaciones,Coordinador de Logística,Licenciatura,65471,Bueno,No,1975-11-04,
00-61015999,Roxana,Rodríguez,Mujer,Managua,Ciudad Sandino,2018-06-24,Operaciones,Especialista en Inventario,Licenciatura,64171,Satisfactorio,Sí,1991-04-28,
00-74256437,Juan,Pont,Hombre,Managua,Tipitapa,2022-03-31,Ventas,Representante de Ventas,Licenciatura,71379,Bueno,No,1991-08-08,
00-44608672,Aureliano,Alvarado,Mujer,Managua,Managua,2016-12-02,TI,Especialista de Soporte TI,Secundaria,60437,Bueno,No,1990-08-22,
00-37072445,Olalla,Villa,Mujer,León,La Paz Centro,2023-04-11,RRHH,Coordinador de RRHH,Licenciatura,57951,Necesita Mejora,Sí,1980-04-18,
00-55969372,Isidoro,Ibañez,Mujer,Masaya,Niquinohomo,2020-06-07,Atención al Cliente,Especialista de Soporte,Licenciatura,54060,Bueno,Sí,1996-08-20,
00-80302293,Tania,Caballero,Hombre,Managua,Ciudad Sandino,2017-09-21,Operaciones,Especialista en Inventario,Licenciatura,66185,Bueno,No,2003-08-10,
00-46881809,Jose Ignacio,Salinas,Hombre,Estelí,Estelí,2022-01-31,Atención al Cliente,Técnico de Mesa de Ayuda,Licenciatura,79601,Satisfactorio,Sí,1974-12-11,
00-62054365,Clemente,Zabala,Hombre,Managua,Ciudad Sandino,2023-11-18,Atención al Cliente,Especialista de Soporte,Licenciatura,60675,Satisfactorio,No,1971-10-29,
00-67441199,Maximino,Bru,Hombre,Managua,Ciudad Sandino,2019-08-30,TI,Desarrollador de Software,Maestría,100321,Satisfactorio,No,1999-07-14,
00-69742517,Catalina,Peiró,Hombre,Matagalpa,San Ramón,2023-09-10,TI,Especialista de Soporte TI,Licenciatura,66043,Bueno,No,1976-08-17,
00-59499531,Narciso,Vallejo,Hombre,Rivas,San Juan del Sur,2016-02-21,Marketing,Creador de Contenido,Licenciatura,71859,Satisfactorio,No,1976-05-11,
00-34572406,Consuela,Mendizábal,Hombre,Managua,Ciudad Sandino,2024-02-24,Atención al Cliente,Representante de Atención al Cliente,Secundaria,59115,Satisfactorio,No,2000-10-17,
00-39609418,Alejandro,Fajardo,Mujer,Managua,Tipitapa,2024-08-20,Marketing,Coordinador de Marketing,Licenciatura,62060,Satisfactorio,No,1997-07-31,
00-59047374,Noa,Albero,Mujer,Managua,Ciudad Sandino,2022-01-25,Atención al Cliente,Especialista de Soporte,Licenciatura,58126,Excelente,No,1995-07-11,
00-61795004,Herminio,Morante,Hombre,Managua,Managua,2021-10-05,Operaciones,Especialista en Inventario,Secundaria,65808,Excelente,No,1992-04-03,
00-80992433,Leopoldo,Rey,Hombre,León,León,2019-05-30,Operaciones,Analista de Operaciones,Licenciatura,61496,Satisfactorio,Sí,1993-07-05,
00-67158027,Victoriano,Montoya,Mujer,Managua,Managua,2017-05-17,TI,Especialista de Soporte TI,Secundaria,57297,Necesita Mejora,No,1961-03-25,
00-87545140,Consuelo,Ibáñez,Hombre,Rivas,San Jorge,2017-04-14,Atención al Cliente,Técnico de Mesa de Ayuda,Secundaria,75648,Excelente,No,1977-12-25,
00-26148236,Tania,Llano,Hombre,Managua,Managua,2015-11-11,Marketing,Coordinador de Marketing,Licenciatura,72591,Bueno,No,1971-08-17,
00-28534098,Toni,Sala,Mujer,Estelí,Condega,2018-02-23,Atención al Cliente,Representante de Atención al Cliente,Licenciatura,57359,Satisfactorio,Sí,1970-07-30,
00-27396478,Balduino,Bustos,Mujer,Managua,Managua,2024-01-22,Atención al Cliente,Especialista de Soporte,Secundaria,63222,Bueno,Sí,1961-05-26,
00-61415792,Emiliano,Lasa,Mujer,Managua,Tipitapa,2020-11-17,Atención al Cliente,Especialista de Soporte,Secundaria,56196,Bueno,No,1999-05-09,
00-24744772,Lorena,Alcázar,Hombre,Rivas,Rivas,2017-10-22,Operaciones,Especialista en Inventario,Licenciatura,66927,Bueno,No,1980-08-05,
00-66599806,Lara,Bravo,Mujer,Managua,Tipitapa,2022-09-08,Marketing,Creador de Contenido,Secundaria,53646,Satisfactorio,No,2000-03-14,
00-76060625,Evaristo,Cervera,Mujer,Managua,Ciudad Sandino,2017-08-26,TI,Especialista de Soporte TI,Licenciatura,64188,Satisfactorio,No,1989-06-25,
00-52892856,Armida,Salom,Mujer,Managua,Tipitapa,2022-08-06,Atención al Cliente,Especialista de Soporte,Licenciatura,60696,Bueno,No,1989-11-14,
00-88424329,María Fernanda,Malo,Mujer,Managua,Ciudad Sandino,2023-12-19,TI,Desarrollador de Software,Licenciatura,102655,Excelente,No,1982-08-04,
00-46143610,Eustaquio,Portillo,Mujer,Managua,Managua,2023-02-21,TI,Gerente de TI,Doctorado,109382,Bueno,Sí,1966-10-06,
00-87246064,Bernarda,Olivares,Hombre,Estelí,Pueblo Nuevo,2016-07-01,Atención al Cliente,Técnico de Mesa de Ayuda,Licenciatura,68720,Bueno,No,2002-11-13,
00-98146576,Buenaventura,Valdés,Hombre,Managua,Ciudad Sandino,2018-04-06,Operaciones,Coordinador de Logística,Licenciatura,65715,Bueno,No,2004-08-24,
00-29776212,Moreno,Cerdán,Hombre,Managua,Managua,2023-06-20,Ventas,Consultor de Ventas,Maestría,89929,Excelente,No,1977-02-22,
00-71937331,Montserrat,Palmer,Hombre,Managua,Ciudad Sandino,2020-08-20,Ventas,Consultor de Ventas,Maestría,68352,Bueno,No,1975-04-01,
00-99674912,Guadalupe,Reina,Hombre,Rivas,Rivas,2022-04-24,Operaciones,Coordinador de Logística,Licenciatura,61056,Necesita Mejora,No,1997-12-12,
00-56290206,Iván,Ocaña,Hombre,Managua,Managua,2024-12-29,Atención al Cliente,Representante de Atención al Cliente,Licenciatura,71209,Satisfactorio,No,1996-12-08,
00-72228848,Ale,Aguirre,Hombre,Rivas,Rivas,2023-04-18,Marketing,Especialista en SEO,Licenciatura,70117,Excelente,No,1970-05-05,
00-25598434,Feliciano,Busquets,Mujer,Managua,Managua,2023-12-28,Operaciones,Coordinador de Logística,Licenciatura,58715,Bueno,No,1993-04-14,
00-97971567,Charo,Chaparro,Hombre,Rivas,San Jorge,2016-07-20,Operaciones,Especialista en Inventario,Licenciatura,72720,Bueno,No,1978-05-26,
00-40894000,Natanael,Campo,Mujer,Managua,Tipitapa,2021-07-19,Ventas,Especialista de Ventas,Maestría,59647,Satisfactorio,No,1984-06-18,
00-22563750,Jacinta,Riquelme,Mujer,Estelí,Pueblo Nuevo,2017-12-08,Ventas,Representante de Ventas,Licenciatura,66253,Bueno,No,1975-10-19,
00-29329805,Eusebia,Egea,Mujer,Managua,Managua,2023-10-14,Ventas,Especialista de Ventas,Maestría,83327,Satisfactorio,No,1992-10-29,
00-96584886,Nacio,Oliva,Hombre,Managua,Tipitapa,2022-07-25,Operaciones,Especialista en Inventario,Secundaria,60305,Bueno,Sí,1975-09-25,
00-17529652,Luciano,Puga,Hombre,Managua,Tipitapa,2024-02-11,Ventas,Consultor de Ventas,Licenciatura,99649,Satisfactorio,No,1983-10-05,
00-46202036,Amílcar,Barrera,Mujer,Managua,Managua,2018-06-19,Operaciones,Coordinador de Logística,Licenciatura,62793,Bueno,No,1985-05-26,
00-75530149,Fulgencio,Gilabert,Mujer,Estelí,Pueblo Nuevo,2019-01-21,Operaciones,Coordinador de Logística,Licenciatura,63845,Necesita Mejora,No,1977-02-06,
00-11577154,Teodosio,Real,Hombre,Rivas,Rivas,2019-01-09,Operaciones,Especialista en Inventario,Licenciatura,70889,Bueno,Sí,1980-07-31,
00-39488936,Che,Castell,Hombre,Managua,Managua,2022-07-24,Ventas,Representante de Ventas,Licenciatura,76631,Satisfactorio,No,1960-11-18,
00-36905453,Azahara,Clemente,Hombre,Masaya,Masaya,2015-06-16,Atención al Cliente,Representante de Atención al Cliente,Secundaria,63476,Bueno,No,2004-02-16,
00-30340520,Amor,Borrás,Mujer,Managua,Managua,2015-09-21,Atención al Cliente,Técnico de Mesa de Ayuda,Licenciatura,71944,Satisfactorio,No,1984-09-17,
00-79523757,Marcia,Echevarría,Mujer,Managua,Ciudad Sandino,2017-03-14,Operaciones,Analista de Operaciones,Licenciatura,73706,Bueno,Sí,1998-03-28,
00-62035978,Vera,Castejón,Hombre,Rivas,San Jorge,2023-07-26,Operaciones,Coordinador de Logística,Licenciatura,71908,Bueno,No,1981-05-03,
00-37459975,Ángela,Roldán,Hombre,Chinandega,Chinandega,2024-01-26,Finanzas,Analista Financiero,Doctorado,70484,Excelente,No,1993-07-11,
00-70580360,Chuy,Casares,Mujer,Masaya,Nindirí,2022-01-11,Ventas,Consultor de Ventas,Maestría,87045,Satisfactorio,No,2000-07-12,
00-78385115,Verónica,Lamas,Mujer,Estelí,Pueblo Nuevo,2017-12-11,Marketing,Creador de Contenido,Secundaria,58498,Bueno,Sí,2000-05-25,
00-91235551,Ligia,Perelló,Hombre,Managua,Ciudad Sandino,2019-01-05,Operaciones,Especialista en Inventario,Licenciatura,60198,Bueno,No,1981-01-29,
00-95649359,Magdalena,Román,Hombre,Rivas,San Juan del Sur,2016-06-07,Finanzas,Analista Financiero,Doctorado,94489,Necesita Mejora,No,1983-03-11,
00-11171326,Moreno,Gomez,Mujer,Managua,Managua,2023-12-14,TI,Administrador de Sistemas,Licenciatura,96126,Bueno,Sí,1978-09-09,
00-43983200,María Pilar,Jordán,Mujer,Chinandega,Chinandega,2021-04-24,Atención al Cliente,Especialista de Soporte,Licenciatura,60526,Satisfactorio,No,1990-06-30,
00-90449296,Luciana,Arteaga,Hombre,Managua,Tipitapa,2017-12-20,Ventas,Especialista de Ventas,Maestría,64995,Bueno,Sí,1988-08-03,
00-66278367,Marcos,Elías,Hombre,Managua,Tipitapa,2017-11-22,Atención al Cliente,Técnico de Mesa de Ayuda,Licenciatura,66970,Satisfactorio,No,1967-08-02,
00-16979130,Valerio,Rius,Hombre,Managua,Tipitapa,2016-12-26,Atención al Cliente,Especialista de Soporte,Licenciatura,59137,Satisfactorio,No,1974-02-19,
00-45104776,Reyes,Marín,Hombre,Managua,Tipitapa,2021-05-20,Ventas,Consultor de Ventas,Doctorado,82729,Bueno,No,1970-06-27,
00-38876806,Amador,Campo,Hombre,Managua,Managua,2018-08-15,Atención al Cliente,Especialista de Soporte,Licenciatura,62756,Excelente,No,1966-01-07,
00-10122731,Nazaret,Guzmán,Mujer,Chinandega,Corinto,2016-01-03,Operaciones,Analista de Operaciones,Maestría,79145,Excelente,No,1970-03-29,
00-62546836,Angelina,Fuentes,Mujer,Managua,Tipitapa,2016-12-17,Operaciones,Coordinador de Logística,Licenciatura,60824,Excelente,No,1990-04-02,
00-81215433,Martin,Téllez,Hombre,Managua,Managua,2022-11-04,Atención al Cliente,Representante de Atención al Cliente,Licenciatura,65764,Bueno,No,2002-11-30,
00-18054992,Juan Antonio,Gutierrez,Hombre,Rivas,San Juan del Sur,2020-05-07,Ventas,Representante de Ventas,Licenciatura,79912,Bueno,No,2002-06-23,
00-80319709,Tadeo,Blanco,Hombre,Managua,Tipitapa,2022-06-28,Ventas,Consultor de Ventas,Licenciatura,88061,Satisfactorio,No,1980-03-18,
00-14794568,Sebastián,Dominguez,Hombre,Managua,Ciudad Sandino,2017-03-01,Ventas,Consultor de Ventas,Licenciatura,77672,Satisfactorio,No,1970-05-06,
00-18220986,Maximino,Cadenas,Hombre,Matagalpa,Matiguás,2017-09-30,Operaciones,Especialista en Inventario,Secundaria,54892,Necesita Mejora,No,1992-01-13,
00-18573074,Edmundo,Segarra,Hombre,Managua,Tipitapa,2018-09-01,TI,Desarrollador de Software,Licenciatura,111621,Bueno,Sí,1973-01-05,
00-55624694,Gervasio,Prado,Mujer,Managua,Managua,2016-06-14,Ventas,Especialista de Ventas,Doctorado,68288,Bueno,No,1986-11-26,
00-54315034,Abraham,Vergara,Mujer,Estelí,Pueblo Nuevo,2017-05-23,Operaciones,Coordinador de Logística,Licenciatura,55096,Excelente,Sí,1975-05-11,
00-23828160,Silvio,Ponce,Hombre,Managua,Tipitapa,2017-12-07,TI,Especialista de Soporte TI,Licenciatura,58942,Excelente,Sí,1995-12-03,
00-74063707,Jovita,Páez,Hombre,Managua,Managua,2018-12-13,Marketing,Creador de Contenido,Secundaria,63706,Satisfactorio,No,1993-11-01,
00-77872004,Roberta,Castillo,Mujer,Managua,Tipitapa,2015-04-11,Atención al Cliente,Especialista de Soporte,Licenciatura,56213,Satisfactorio,No,1990-08-14,
00-95786832,Carmelo,Salamanca,Mujer,Managua,Managua,2015-11-18,Ventas,Gerente de Ventas,Maestría,118385,Bueno,No,1985-09-09,
00-52649180,Sebastian,Salamanca,Hombre,Managua,Tipitapa,2018-07-05,Ventas,Especialista de Ventas,Maestría,52966,Satisfactorio,No,1988-05-25,
00-75371853,Rafaela,Lerma,Mujer,Rivas,San Jorge,2023-10-15,RRHH,Asistente de RRHH,Licenciatura,64479,Satisfactorio,No,1989-06-23,
00-45200483,Lázaro,Sáenz,Mujer,Managua,Managua,2015-06-20,TI,Especialista de Soporte TI,Licenciatura,61986,Satisfactorio,No,1979-04-10,
00-30772573,Cecilio,Cuervo,Mujer,Matagalpa,Matiguás,2023-07-30,TI,Desarrollador de Software,Maestría,103925,Satisfactorio,No,1967-01-18,
00-64331127,Feliciana,Galiano,Hombre,Rivas,San Jorge,2023-05-12,Marketing,Coordinador de Marketing,Licenciatura,60055,Necesita Mejora,No,1994-09-14,
00-84994765,Angelino,Rey,Hombre,Managua,Ciudad Sandino,2021-12-21,Operaciones,Especialista en Inventario,Licenciatura,72618,Satisfactorio,No,1984-12-20,
00-23801703,César,Vicens,Mujer,Managua,Managua,2019-04-21,Ventas,Representante de Ventas,Licenciatura,63621,Bueno,No,1997-01-31,
00-79250561,Clarisa,Tomas,Mujer,Managua,Ciudad Sandino,2024-12-28,Ventas,Representante de Ventas,Licenciatura,67911,Satisfactorio,Sí,2003-04-10,
00-79438761,Esteban,Casas,Hombre,Managua,Ciudad Sandino,2024-03-26,TI,Administrador de Sistemas,Licenciatura,86260,Bueno,No,2002-03-31,
00-86336362,Rosario,Llabrés,Hombre,Rivas,Rivas,2020-10-23,Atención al Cliente,Especialista de Soporte,Secundaria,66140,Satisfactorio,Sí,1982-03-25,
00-57814776,Marino,Baeza,Hombre,Managua,Managua,2020-04-22,Operaciones,Coordinador de Logística,Licenciatura,73599,Satisfactorio,No,1968-03-10,
00-37107234,Simón,Pineda,Mujer,Managua,Tipitapa,2022-07-19,Atención al Cliente,Representante de Atención al Cliente,Secundaria,53061,Excelente,No,1981-09-22,
00-18814465,Dan,Contreras,Hombre,Managua,Tipitapa,2019-02-01,Marketing,Coordinador de Marketing,Licenciatura,76250,Bueno,No,1975-12-24,
00-53063432,Morena,Roselló,Mujer,Managua,Ciudad Sandino,2023-11-04,Ventas,Representante de Ventas,Licenciatura,53724,Bueno,Sí,2004-02-12,
00-37833987,Elodia,Palacio,Mujer,Rivas,Rivas,2018-03-01,Operaciones,Especialista en Inventario,Licenciatura,59234,Bueno,No,1976-02-26,
00-96385726,José María,Dueñas,Hombre,Managua,Tipitapa,2020-01-07,Operaciones,Especialista en Inventario,Secundaria,62608,Satisfactorio,Sí,1999-08-20,
00-66637467,Salomón,Lloret,Mujer,Managua,Tipitapa,2018-10-19,Atención al Cliente,Especialista de Soporte,Licenciatura,58100,Bueno,No,1988-06-05,
00-83206688,Fernanda,Borja,Hombre,Estelí,Pueblo Nuevo,2018-10-06,Atención al Cliente,Representante de Atención al Cliente,Licenciatura,62851,Bueno,Sí,2001-04-02,
00-43214205,Cosme,Ureña,Mujer,Managua,Ciudad Sandino,2020-10-09,Operaciones,Especialista en Inventario,Licenciatura,62088,Bueno,Sí,1994-04-05,
00-78340964,Carina,Bernat,Mujer,Rivas,Rivas,2017-07-13,Operaciones,Coordinador de Logística,Licenciatura,58805,Excelente,No,1962-09-09,
00-63711215,Abigaíl,Ibañez,Hombre,Managua,Tipitapa,2022-01-01,Atención al Cliente,Especialista de Soporte,Secundaria,65732,Satisfactorio,No,1989-01-07,
00-74689969,Guiomar,Romeu,Hombre,Managua,Ciudad Sandino,2018-03-26,Ventas,Representante de Ventas,Licenciatura,71222,Satisfactorio,No,1982-06-04,
00-54325522,Jafet,Navas,Mujer,León,La Paz Centro,2020-09-04,TI,Desarrollador de Software,Licenciatura,86687,Bueno,No,1977-07-19,
00-67412571,Modesta,Madrigal,Mujer,Managua,Ciudad Sandino,2020-07-01,Operaciones,Coordinador de Logística,Licenciatura,53992,Bueno,No,1996-03-01,
00-37919635,Rosario,Valverde,Mujer,Managua,Managua,2015-10-21,TI,Desarrollador de Software,Licenciatura,93167,Bueno,No,1971-06-10,
00-30350750,Lourdes,Barón,Mujer,Managua,Ciudad Sandino,2023-07-12,Ventas,Especialista de Ventas,Doctorado,84519,Bueno,No,1996-11-06,
00-31151411,Leonel,Rivas,Mujer,Rivas,San Jorge,2023-07-15,Marketing,Creador de Contenido,Secundaria,54682,Excelente,No,1985-05-06,
00-74288929,Sandalio,Quirós,Hombre,Matagalpa,San Ramón,2022-04-05,Operaciones,Especialista en Inventario,Secundaria,59849,Satisfactorio,No,1990-01-12,
00-85185498,María Ángeles,Alfaro,Hombre,Managua,Ciudad Sandino,2023-05-07,TI,Desarrollador de Software,Licenciatura,113641,Excelente,No,1987-10-16,
00-52500820,Clímaco,Cabrero,Hombre,Managua,Tipitapa,2016-12-28,Atención al Cliente,Especialista de Soporte,Licenciatura,59588,Bueno,No,1972-07-24,
00-18218152,Germán,Bou,Mujer,Managua,Managua,2017-02-28,Finanzas,Analista Financiero,Licenciatura,74702,Satisfactorio,No,1985-12-07,
00-79505854,Selena,Peláez,Hombre,Masaya,Masaya,2018-04-24,Operaciones,Coordinador de Logística,Licenciatura,62546,Bueno,Sí,1988-08-18,
00-24293562,Gala,Lorenzo,Hombre,Managua,Managua,2024-01-31,TI,Especialista de Soporte TI,Secundaria,63254,Necesita Mejora,No,1984-04-10,
00-83063903,Lucila,Estrada,Hombre,Rivas,Rivas,2019-03-31,Operaciones,Coordinador de Logística,Licenciatura,71862,Bueno,No,1977-04-28,
00-81829418,Amor,Carrasco,Mujer,Rivas,Rivas,2024-09-15,Operaciones,Coordinador de Logística,Licenciatura,54659,Necesita Mejora,No,1992-10-27,
00-11070085,Aurelio,Mercader,Hombre,Managua,Managua,2021-08-11,TI,Especialista de Soporte TI,Licenciatura,64508,Satisfactorio,Sí,1982-06-30,
00-32403250,Belén,Rodrigo,Hombre,Managua,Tipitapa,2024-01-02,Operaciones,Coordinador de Logística,Licenciatura,65341,Necesita Mejora,No,1982-06-05,
00-71187250,Jose,Valdés,Hombre,Managua,Managua,2024-02-21,Marketing,Creador de Contenido,Licenciatura,65017,Necesita Mejora,Sí,1973-02-11,
00-77278338,Leyre,Vazquez,Hombre,Managua,Tipitapa,2017-05-21,Operaciones,Coordinador de Logística,Licenciatura,69389,Bueno,No,1981-10-24,
00-74522685,Bautista,Francisco,Mujer,Managua,Managua,2022-03-01,Ventas,Representante de Ventas,Licenciatura,62489,Bueno,No,1983-05-17,
00-10147197,Jovita,Fortuny,Mujer,Managua,Tipitapa,2023-02-08,Operaciones,Analista de Operaciones,Licenciatura,56478,Bueno,No,1984-03-13,
00-69402803,Victoriano,Ayala,Hombre,Managua,Tipitapa,2023-01-30,TI,Administrador de Sistemas,Licenciatura,99189,Satisfactorio,No,1982-01-05,
00-16449155,Noemí,Llorente,Hombre,Managua,Managua,2023-01-12,Ventas,Especialista de Ventas,Licenciatura,78119,Satisfactorio,No,1992-08-13,
00-47400852,Albert,Gallego,Mujer,Managua,Tipitapa,2017-04-19,TI,Desarrollador de Software,Maestría,93494,Bueno,No,1973-10-20,
00-48959030,Aitana,Caro,Mujer,Managua,Tipitapa,2019-03-29,Ventas,Especialista de Ventas,Maestría,73868,Bueno,Sí,1980-07-05,
00-56814976,Maricela,Valderrama,Mujer,Managua,Managua,2022-09-30,Atención al Cliente,Representante de Atención al Cliente,Licenciatura,58811,Satisfactorio,No,1987-12-25,
00-98881010,Dolores,Soler,Mujer,Managua,Tipitapa,2019-10-05,TI,Especialista de Soporte TI,Secundaria,59814,Bueno,Sí,1986-09-21,
00-93086620,Catalina,Ribera,Hombre,Managua,Managua,2023-01-17,Operaciones,Especialista en Inventario,Licenciatura,62712,Satisfactorio,No,1984-07-15,
